Name,Class,Latitude,Longitude
Castell de Juvinyà,Castells,42.211224,2.507444
Castell de L&#8217;Abadia ,Castells,42.266087,3.018016
Castell de l&#8217;Albà,Castells,41.349754,1.42778
Castell de l&#8217;Albagés ,Castells,41.449394,0.737932
Castell de L&#8217;Alberg,Castells,41.989594,3.015254
Castell de l&#8217;Albi ,Castells,41.423801,0.935579
Castell de L&#8217;Albiol ,Castells,41.252998,1.088762
Castell de l&#8217;Arquebisbe,Castells,41.285866,1.250572
Castell de L&#8217;Espluga,Castells,41.397507,1.105204
Castell de l&#8217;Espluga Calba ,Castells,41.494961,1.004715
Castell de L&#8217;Espunyola ,Castells,42.046825,1.782899
Castell de l&#8217;Hostal Roig,Castells,42.038544,0.999665
Castell de L&#8217;Infant,Castells,40.991714,0.92224
Castell de La Bisbal,Castells,41.959396,3.03736
Castell de La Bisbal del Penedès ,Castells,41.281418,1.487108
Castell de la Bleda,Castells,41.344105,1.660869
Castell de la Cardosa,Castells,41.699997,1.252659
Castell de La Cirera,Castells,41.552898,1.330145
Castell de la Cirera,Castells,41.924697,2.020171
Castell de La Clua,Castells,41.991219,1.277756
Castell de La Curullada,Castells,41.66568,1.227038
Castell de la Figuera ,Castells,41.216755,0.731481
Castell de la Figuera,Castells,41.842149,0.664425
Castell de La Floresta ,Castells,41.511501,0.918874
Castell de La Garriga,Castells,42.279671,3.153666
Castell de La Glorieta,Castells,42.504936,1.257023
Castell de la Granada ,Castells,41.378735,1.71913
Castell de la Granadella,Castells,41.357565,0.662804
Castell de la Guàrdia de Montserrat,Castells,41.608845,1.773753
Castell de la Guàrdia Lada,Castells,41.589859,1.292768
Castell de La Guàrdia Pilosa,Castells,41.707268,1.470274
Castell de La Guàrdia,Castells,42.139133,2.123151
Castell de La Guardiola,Castells,42.254349,3.244617
Castell de la Llosa,Castells,42.442471,1.701961
Castell de la Manresana,Castells,41.724323,1.356777
Castell de La Miana,Castells,42.178745,2.631035
Castell de la Molsosa ,Castells,41.786427,1.558591
Castell de la Móra,Castells,41.650402,1.193918
Castell de la Morana,Castells,41.78215,1.263422
Castell de La Morera ,Castells,41.264545,0.840851
Castell de La Palma d&#8217;Ebre ,Castells,41.282936,0.665692
Castell de la Pedra,Castells,42.16526,1.604404
Castell de La Pertusa,Castells,42.044182,0.672542
Castell de La Ràpita,Castells,41.787601,0.833614
Castell de La Roca,Castells,41.668961,2.048622
Castell de la Roca ,Castells,42.322601,2.33133
Castell de La Roca del Vallès ,Castells,41.591583,2.328267
Castell de La Roqueta,Castells,41.528644,1.484801
Castell de la Saida,Castells,41.718625,0.507806
Castell de la Sinoga,Castells,41.572907,1.022368
Castell de La Suda,Castells,40.815048,0.523543
Castell de la Suda,Castells,41.61849,0.625915
Castell de la Tallada,Castells,41.640804,1.416412
Castell de La Torre de Claramunt ,Castells,41.533779,1.6583
Castell de La Torre Lloreta,Castells,41.869431,3.079774
Castell de La Trinitat,Castells,42.247349,3.183841
Castell de La Vall,Castells,42.298157,2.919796
Castell de La Vall d’Ariet,Castells,41.955639,0.997589
Castell de Lavit,Castells,41.446682,1.729912
Castell de Les ,Castells,42.812271,0.717292
Castell de les Besses,Castells,41.4305,0.828693
Castell de Les Escaules,Castells,42.318886,2.880711
Castell de Les Piles ,Castells,41.504238,1.342964
Castell de Les Pujades,Castells,41.332443,1.625928
Castell de Les Sitges,Castells,41.816231,1.227897
Castell de Les Ventoses,Castells,41.79628,1.012861
Castell de Lillet,Castells,42.238182,1.988276
Castell de Linyola ,Castells,41.710255,0.90424
Castell de Lladorre ,Castells,42.620029,1.247334
Castell de Lladurs ,Castells,42.051395,1.518498
Castell de Llaés,Castells,42.154545,2.247874
Castell de Llanera,Castells,41.867691,1.480998
Castell de Llers ,Castells,42.29578,2.911702
Castell de Llimiana,Castells,42.076443,0.916125
Castell de Llívia ,Castells,42.467655,1.986133
Castell de Llobera ,Castells,41.951366,1.470022
Castell de Lloberola,Castells,41.889076,1.362608
Castell de Llorac ,Castells,41.555904,1.307282
Castell de Llordà,Castells,42.116352,1.09079
Castell de Llorenç ,Castells,41.284672,1.552103
Castell de Llorenç,Castells,41.870998,0.829031
Castell de Llort,Castells,42.572376,1.136036
Castell de Lluçà ,Castells,42.054588,2.040281
Castell de l’Aguda,Castells,41.818729,1.401344
Castell de l’Aguda,Castells,41.937672,1.268371
Castell de l’Ametlla de Segarra,Castells,41.575932,1.23991
Castell de l’Aranyó,Castells,41.705556,1.218056
Castell de l’Oluja Alta,Castells,41.697521,1.321355
Castell de Maçanet de Cabrenys ,Castells,42.386086,2.747542
Castell de Madrona,Castells,41.968502,1.335153
Castell de Maians,Castells,41.637516,1.702884
Castell de Malacara,Castells,41.718227,1.388958
Castell de Malagastre,Castells,41.89439,1.016198
Castell de Malavella,Castells,41.816746,2.799979
Castell de Maldà,Castells,41.55133,1.037706
Castell de Malgrat,Castells,41.709736,1.301263
Castell de Malla ,Castells,41.887486,2.233288
Castell de Malmercat,Castells,42.370148,1.122285
Castell de Manresa ,Castells,41.728056,1.826389
Castell de Marcovau,Castells,41.867928,1.033147
Castell de Marmellar,Castells,41.358631,1.551092
Castell de Marzà,Castells,42.311405,3.066748
Castell de Mas Saleta o de Montsolís,Castells,41.890015,2.509507
Castell de Masricard,Castells,41.119514,1.183187
Castell de Mataplana,Castells,42.262287,2.060886
Castell de Medinyà,Castells,42.049545,2.865138
Castell de Mediona ,Castells,41.476227,1.641531
Castell de Meià,Castells,42.002773,1.020744
Castell de Merlès,Castells,41.998714,1.984293
Castell de Merola ,Castells,41.93129,1.871404
Castell de Milany,Castells,42.165554,2.289652
Castell de Millà,Castells,41.957832,0.697806
Castell de Millars,Castells,41.98856,2.970694
Castell de Milmanda,Castells,41.397434,1.074469
Castell de Miralles,Castells,41.518669,1.518474
Castell de Mirambell,Castells,41.731007,1.48935
Castell de Miravet ,Castells,41.035583,0.593755
Castell de Molinàs,Castells,42.402622,3.104965
Castell de Molins,Castells,42.313805,2.920049
Castell de Monells,Castells,41.974709,2.99904
Castell de Mont-roig,Castells,42.352123,2.875561
Castell de Mont-Ros,Castells,42.206783,2.550333
Castell de Mont-ros,Castells,41.737289,1.366139
Castell de Montagut,Castells,41.765995,2.939048
Castell de Montagut,Castells,42.230991,2.572276
Castell de Montagut,Castells,41.406895,1.422271
Castell de Montagut,Castells,42.031456,2.815563
Castell de Montanissell,Castells,42.194771,1.256325
Castell de Montargull,Castells,41.554852,1.376646
Castell de Montbui,Castells,41.664078,2.177294
Castell de Montbui,Castells,41.555202,1.579864
Castell de Montclar,Castells,41.467731,1.346539
Castell de Montclar ,Castells,41.847713,1.041971
Castell de Montclús,Castells,41.722553,2.432334
Castell de Montcortés,Castells,41.706661,1.229954
Castell de Montcortés de Pallars,Castells,42.329117,1.004911
Castell de Montesquiu,Castells,41.694092,1.424889
Castell de Montesquiu ,Castells,42.113316,2.21194
Castell de Montfalcó,Castells,41.657509,1.454122
Castell de Montfalcó del Duc,Castells,41.688755,1.339659
Castell de Montfalcó d’Agramunt,Castells,41.759446,1.131225
Castell de Montgai,Castells,41.800835,0.961591
Castell de Montgrí,Castells,42.05212,3.131629
Castell de Montgrony,Castells,42.266396,2.085788
Castell de Montjuic,Castells,41.3634,2.166112
Castell de Montjuïc,Castells,41.993149,2.831706
Castell de Montllobar,Castells,42.152977,0.800605
Castell de Montmagastre,Castells,41.976418,1.128534
Castell de Montmajor,Castells,42.006622,1.734448
Castell de Montmany,Castells,41.721531,2.250239
Castell de Montmarí,Castells,42.31728,2.905991
Castell de Montoliu,Castells,41.15469,1.36286
Castell de Montoliu,Castells,41.590244,1.269444
Castell de Montornès,Castells,41.170719,1.403882
Castell de Montornès,Castells,41.601379,1.229415
Castell de Montornès,Castells,41.527554,2.272123
Castell de Montpalau,Castells,42.205944,2.608139
Castell de Montpalau,Castells,41.642086,2.67026
Castell de Montpaó,Castells,41.650058,1.305584
Castell de Montsonís,Castells,41.887138,1.022339
Castell de Montsoriu,Castells,41.783024,2.540398
Castell de Mora,Castells,41.094215,0.640815
Castell de Moripol,Castells,42.193641,1.674785
Castell de Moror,Castells,42.078979,0.834559
Castell de Mujal,Castells,41.892231,1.844083
Castell de Muntanyola,Castells,41.87856,2.16913
Castell de Múnter,Castells,41.877926,2.216189
Castell de Mur ,Castells,42.105091,0.856472
Castell de Mura ,Castells,41.697701,1.994413
Castell de Murcurols,Castells,42.266491,1.785874
Castell de Navata ,Castells,42.210461,2.857813
Castell de Navès ,Castells,41.990826,1.639892
Castell de Paborde,Castells,41.120289,1.25699
Castell de Palafolls ,Castells,41.678734,2.735322
Castell de Palagret,Castells,42.011421,2.891711
Castell de Palau-Surroca,Castells,42.297848,2.871793
Castell de Pallargues,Castells,41.762386,1.197386
Castell de Pallejà ,Castells,41.421722,1.996749
Castell de Palmerola,Castells,42.156189,2.034185
Castell de Palol,Castells,42.069656,2.796093
Castell de Palol,Castells,41.956367,2.850595
Castell de Palol Sabaldòria,Castells,42.243416,2.946377
Castell de Pardines,Castells,42.31237,2.21392
Castell de Passanant,Castells,41.532104,1.195804
Castell de Paüls ,Castells,40.922955,0.399193
Castell de Peguera,Castells,42.160683,1.771967
Castell de Penalonga,Castells,41.180168,1.257876
Castell de Penyafel,Castells,41.316883,1.683421
Castell de Pera,Castells,41.690475,2.028745
Castell de Peracamps,Castells,41.916748,1.435856
Castell de Perafita ,Castells,42.048027,2.109989
Castell de Peralada ,Castells,42.307587,3.0109
Castell de Peralba,Castells,41.993507,0.919507
Castell de Peralta,Castells,41.954796,3.091198
Castell de Peramea,Castells,42.330078,1.047859
Castell de Peramola ,Castells,42.057198,1.267475
Castell de Piera ,Castells,41.515926,1.74158
Castell de Pinyana,Castells,41.406944,1.393402
Castell de Plegamans ,Castells,41.583504,2.182456
Castell de Pontils ,Castells,41.479404,1.385779
Castell de Pontós ,Castells,42.182278,2.91805
Castell de Ponts ,Castells,41.917339,1.194707
Castell de Porqueres ,Castells,42.12215,2.748009
Castell de Porrera ,Castells,41.189659,0.856118
Castell de Pradell,Castells,41.797413,1.028906
Castell de Prades ,Castells,41.309929,0.986154
Castell de Pratdip ,Castells,41.050163,0.871806
Castell de Preixens ,Castells,41.794437,1.050884
Castell de Prenafeta,Castells,41.376385,1.232663
Castell de Prullans ,Castells,42.379276,1.7365
Castell de Púbol,Castells,42.01458,2.983274
Castell de Puig-reig ,Castells,41.971241,1.88235
Castell de Puigbó,Castells,42.228909,2.073667
Castell de Puigcercós,Castells,42.130375,0.883458
Castell de Puigdelfí,Castells,41.195152,1.236268
Castell de Puigdemàger,Castells,41.727905,1.550454
Castell de Pujalt ,Castells,41.717484,1.420581
Castell de Pujarnol,Castells,42.10202,2.707905
Castell de Quer,Castells,42.001244,2.024545
Castell de Queralbs ,Castells,42.349213,2.164457
Castell de Queralt,Castells,41.513664,1.45833
Castell de Quermançó,Castells,42.34,3.091997
Castell de Querol ,Castells,41.423481,1.397941
Castell de Querol,Castells,41.991447,1.752054
Castell de Raïmat,Castells,41.676247,0.478561
Castell de Rajadell ,Castells,41.728531,1.705901
Castell de Ramonet,Castells,41.399254,1.411885
Castell de Ratera,Castells,41.750645,1.224273
Castell de Rauric,Castells,41.542793,1.359633
Castell de Ravós ,Castells,42.07092,2.838252
Castell de Requesens,Castells,42.446693,2.944564
Castell de Rialp ,Castells,42.444771,1.133987
Castell de Ribatallada,Castells,41.587082,2.06573
Castell de Ribelles,Castells,41.883633,1.277477
Castell de Ribes,Castells,42.309826,2.171672
Castell de Ribes,Castells,41.259224,1.764137
Castell de Riner ,Castells,41.941284,1.563771
Castell de Riudabella,Castells,41.372498,1.043063
Castell de Rivert,Castells,42.250092,0.89541
Castell de Rocabertí,Castells,42.436821,2.884094
Castell de Rocabruna,Castells,42.329556,2.453272
Castell de Rocacorba ,Castells,42.067272,2.68774
Castell de Rocafort,Castells,41.46521,1.923652
Castell de Rocafort,Castells,41.716194,1.925692
Castell de Rocafort,Castells,41.479034,1.281517
Castell de Rocafort de Vallbona,Castells,41.554747,1.093488
Castell de Rocamora,Castells,41.262592,1.366669
Castell de Rodonyà ,Castells,41.279722,1.398806
Castell de Rosanes,Castells,41.466637,1.930482
Castell de Roset,Castells,42.148346,1.914322
Castell de Rubí ,Castells,41.494465,2.026393
Castell de Rúbies,Castells,42.020833,0.9125
Castell de Rubinat,Castells,41.624463,1.319003
Castell de Rubió ,Castells,41.645023,1.570458
Castell de Rubió de Sols,Castells,41.906364,0.997138
Castell de Rubiol –Guissona ,Castells,41.800056,1.297449
Castell de Rupià,Castells,42.020403,3.010775
Castell de Rupit ,Castells,42.024536,2.466415
Castell de Sa Reganyada,Castells,42.101891,2.294622
Castell de Saburella,Castells,41.424683,1.363136
Castell de Sacama,Castells,41.566929,1.911731
Castell de Sala,Castells,41.518951,1.217559
Castell de Saladern,Castells,41.540478,1.24595
Castell de Salardú ,Castells,42.707569,0.902191
Castell de Salàs,Castells,42.211994,0.932381
Castell de Saldes ,Castells,42.233429,1.739118
Castell de Sales,Castells,42.243542,2.644594
Castell de Sallent ,Castells,41.818073,1.902882
Castell de Salsa,Castells,42.035072,1.343355
Castell de Samalús,Castells,41.691194,2.314028
Castell de Sanaüja ,Castells,41.877949,1.310203
Castell de Sant Blai,Castells,41.03273,0.721815
Castell de Sant Boi ,Castells,41.344913,2.044149
Castell de Sant Cebrià dels Alls,Castells,41.887347,3.014413
Castell de Sant Climenç,Castells,41.951077,1.417995
Castell de Sant Esteve de Mar,Castells,41.858227,3.147634
Castell de Sant Feliu de la Garriga,Castells,42.119289,3.053352
Castell de Sant Ferran,Castells,42.106457,1.846229
Castell de Sant Ferran,Castells,42.273117,2.947512
Castell de Sant Gervàs,Castells,42.071896,0.969128
Castell de Sant Gregori,Castells,41.989025,2.740547
Castell de Sant Guim de la Plana ,Castells,41.762779,1.323989
Castell de Sant Guim de la Rabassa,Castells,41.64852,1.4058
Castell de Sant Iscle,Castells,42.031413,3.056299
Castell de Sant Iscle,Castells,41.784939,2.807651
Castell de Sant Jaume,Castells,42.290298,3.280725
Castell de Sant Jaume,Castells,41.451118,1.919276
Castell de Sant Joan,Castells,41.693878,2.839405
Castell de Sant Jordi,Castells,42.071793,2.953675
Castell de Sant Jordi d&#8217;Alfama,Castells,40.911369,0.832067
Castell de Sant Llorenç de la Muga ,Castells,42.320122,2.785824
Castell de Sant Llorenç,Castells,42.04327,0.694191
Castell de Sant Llorenç,Castells,41.923492,2.358791
Castell de Sant Martí d&#8217;Empúries,Castells,42.139675,3.118213
Castell de Sant Martí de Riucorb,Castells,41.560766,1.053695
Castell de Sant Martí dels Castells,Castells,42.365089,1.712939
Castell de Sant Martí Sarroca ,Castells,41.380592,1.610345
Castell de Sant Mateu ,Castells,41.80106,1.741915
Castell de Sant Miquel,Castells,42.006912,2.862014
Castell de Sant Mori ,Castells,42.15395,2.990701
Castell de Sant Oïsme,Castells,41.998077,0.844638
Castell de Sant Quintí,Castells,41.460175,1.66665
Castell de Sant Romà d&#8217;Abella,Castells,42.142551,1.040027
Castell de Sant Salvador de Verdera,Castells,42.320068,3.167866
Castell de Santa Àgueda,Castells,40.0275,4.007778
Castell de Santa Coloma,Castells,41.533215,1.383929
Castell de Santa Engràcia,Castells,42.221935,0.874196
Castell de Santa Fe ,Castells,41.384586,1.721125
Castell de Santa Fe de Segarra ,Castells,41.700073,1.363662
Castell de Santa Florentina,Castells,41.600822,2.576812
Castell de Santa Linya,Castells,41.926861,0.800913
Castell de Santa Oliva ,Castells,41.253555,1.549499
Castell de Santa Pau ,Castells,42.144707,2.571761
Castell de Santa Perpètua,Castells,41.462704,1.39212
Castell de Santiga,Castells,41.534824,2.151918
Castell de Sarraí,Castells,42.301804,2.923809
Castell de Sarroca de Bellera ,Castells,42.358826,0.881369
Castell de Sarroca,Castells,41.458447,0.562886
Castell de Savallà,Castells,41.543728,1.299096
Castell de Savella,Castells,41.517616,1.246232
Castell de Secabecs,Castells,41.436638,1.554528
Castell de Seguer,Castells,41.442764,1.405038
Castell de Segueró,Castells,42.240398,2.749149
Castell de Segur,Castells,41.683178,1.468901
Castell de Segura,Castells,41.544395,1.26526
Castell de Selma,Castells,41.367222,1.461389
Castell de Selmella,Castells,41.421001,1.337693
Castell de Sentfores,Castells,41.90667,2.219128
Castell de Sentmenat ,Castells,41.616867,2.132826
Castell de Seró,Castells,41.875446,1.106207
Castell de Sisquer,Castells,42.135021,1.69323
Castell de Sitges ,Castells,41.235104,1.811854
Castell de Siurana,Castells,41.258274,0.935115
Castell de Siurana ,Castells,42.209454,2.994434
Castell de Solius,Castells,41.810181,2.964242
Castell de Solivella ,Castells,41.457161,1.176412
Castell de Solterra,Castells,41.923119,2.53305
Castell de Sorerols,Castells,41.99884,2.378846
Castell de Sort ,Castells,42.412392,1.129822
Castell de Subirats ,Castells,41.415905,1.817417
Castell de Sucs,Castells,41.7026,0.414492
Castell de Súria ,Castells,41.834808,1.751839
Castell de s’Avellana,Castells,41.970043,2.330089
Castell de Taialà,Castells,41.998848,2.791571
Castell de Talamanca ,Castells,41.739182,1.976472
Castell de Talarn ,Castells,42.185593,0.901051
Castell de Talteüll,Castells,41.819336,1.328313
Castell de Tamarit,Castells,41.130081,1.361173
Castell de Taradell ,Castells,41.865448,2.310331
Castell de Tàrrega,Castells,41.645836,1.137404
Castell de Tarrés ,Castells,41.422344,1.020677
Castell de Tartareu,Castells,41.920647,0.718778
Castell de Tenasses,Castells,40.820556,0.527778
Castell de Térmens,Castells,41.719139,0.758818
Castell de Terrades ,Castells,42.307343,2.858964
Castell de Terrassola,Castells,42.063515,1.433976
Castell de Terrassola,Castells,41.447674,1.726669
Castell de Timor,Castells,41.6425,1.329444
Castell de Tírvia ,Castells,42.515051,1.242793
Castell de Toló,Castells,42.058178,1.031714
Castell de Toloriu,Castells,42.363007,1.628501
Castell de Tona ,Castells,41.854942,2.224705
Castell de Tor,Castells,42.571678,1.397931
Castell de Toralla,Castells,42.264687,0.923297
Castell de Torcafelló,Castells,41.770222,2.721112
Castell de Torelló,Castells,42.073532,2.265386
Castell de Torlanda,Castells,41.500927,1.292666
Castell de Tornamira,Castells,41.949413,2.059942
Castell de Torrebesses ,Castells,41.426952,0.594225
Castell de Torreblanca,Castells,41.938019,1.160452
Castell de Torredembarra ,Castells,41.146069,1.396031
Castell de Torregrossa ,Castells,41.581444,0.832193
Castell de Torrent ,Castells,41.952023,3.127697
Castell de Torroella,Castells,41.879871,1.701215
Castell de Torroella,Castells,41.908295,2.196153
Castell de Tost,Castells,42.272778,1.38373
Castell de Toudell,Castells,41.550785,1.968012
Castell de Tous,Castells,41.55941,1.525193
Castell de Tudela,Castells,41.992439,2.715026
Castell de Vacarisses,Castells,41.607655,1.918037
Castell de València d&#8217;Àneu,Castells,42.632465,1.116435
Castell de Vallclara ,Castells,41.375759,0.979363
Castell de Valldarques,Castells,42.144623,1.23502
Castell de Vallespinosa,Castells,41.444454,1.347992
Castell de Vallfogona,Castells,41.563217,1.235924
